2,0.16,0,0,0,0,0,0,0,0,0.0,0,0,0.6,0,0,0,0,0,1
13,0.489230769231,0.764307692308,0,0.207692307692,0.623076923077,0,0,0,0,0,0,0,0.692307692308,1.66153846154,0,0,0,0,1
8,0,0,0,0,0,0,0.4125,0,0,0,0,0,1.05,0,0,0.435,0,0,1
6,0.83,1.552,0,0,0,0,0,0,0,0,0,0,0.5,1.2,0,0.265,0.462,0,1
2,0,0,0,0,0,0,0,0,0,0.45,0.54,0,0,0,0,0.12,0.144,0,1
6,0,0,0,0.15,0,0,0.25,0,0,0.3,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0.0,0,0,1.2,0,0,0.405,0,0,1
5,0,0,0,0.36,0,0,0.3,0,0,0,0,0,0.84,0,0,0.192,0,0,1
5,0.236,0.2688,0,0.3,0.45,0,0.06,0.36,0,0,0.648,0,0,0,0,0.066,0.4176,0,1
1,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0
13,0,0,0,0,0,0,0.184615384615,0.242307692308,0,0,0.332307692308,0,0,0,0,0.147692307692,0.0913846153846,0,0
13,0.244615384615,0.659076923077,0,0.138461538462,0.45,0,0.0923076923077,0.0692307692308,0,0.346153846154,0.913846153846,0,0,0,0,0,0,0,1
12,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,1.0675,0,0,0
1,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,1
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.15,0,0,1
4,0,0,0,0.6,0,0,0.075,0,0,1.125,0,0,1.65,0,0,0.3675,0,0,1
12,0.416666666667,0.676,1.16,0,0,0,0,0,0,0,0,0,1.3,1.875,2.0,0,0,0,1
4,0,0,0,0.225,0.45,0.75,0.075,0.0,0.0,0,0.81,0.675,0.45,0.9,0,0,0,0,1
12,0.08,0,0,0.15,0,0,0,0,0,0,0.18,0,0,0.75,0,0,0,0,1
2,0,0,0,0.3,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0.675,0.5625,0,0,0,0,0,0.54,0,0,0,0,0.33,0.198,0,1
2,0.13,0.288,0,0.0,0.0,0,0,0,0,0.0,0.54,0,0.3,0,0,0.045,0.18,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.18,0,0
3,0,0,0,0,0,0,0,0,0,0.9,1.8,0,0.8,0.6,0,0.05,0,0,1
4,0,0,0,0.15,0.9,0,0,0.0,0,0,0,0,0.3,0,0,0.1275,0.504,0,1
1,0,0,0,0.0,0.9,0,0,0.0,0,0,0,0,1.2,0,0,0,0,0,1
8,0,0,0,0.4125,0.3375,0,0,0,0,0,0,0,0.6,0.3375,0,0.15375,0.189,0,1
5,0.536,0.4032,0,0,0,0,0.3,0.18,0,0,0,0,0,0,0,0,0,0,1
8,0.085,0.285,0.3,0,0,0,0,0,0,0.1125,0.54,0.675,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1
1,0.14,0.648,2.16,0,0,1.2,0,0,0,0,0,1.35,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0.05,0,0,0.3,0.18,0.675,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0.56,0.66,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1.2,0,0,0,0,0,0,0,0,3.0,0,0,0.12,0,0,1
1,0,0,0,0.3,0.45,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0.688,0,0,0.24,0,0,0.12,0,0,0,0,0,0.36,0,0,0.198,0,0,1
6,0.17,0.332,1.425,0.25,0.525,1.3,0.2,0.225,0.1,0,0,0,0.5,1.2,1.6,0,0,0,1
4,0,0,0,0,0,0,0.075,0,0,0.675,0,0,0,0,0,0,0,0,1
3,0.0533333333333,0.328,0.38,0,0.3,1.0,0,0,0,0.0,0.36,0.9,0,0,0,0.06,0.144,0.162,1
2,0,0,0,0.15,0.225,0.6,0,0,0,0,0,0,0.0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0.128571428571,0.462857142857,1.15714285714,0.514285714286,1.28571428571,1.02857142857,0,0,0,1
1,0.62,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0.405,0,0,0,0.141,0.0972,0,0
1,0,0.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0
4,0,0,0,0.225,0,0,0.0,0,0,0,0,0,0.15,0,0,0.1425,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0.0,1.35,0,0,0,0,0,0,1
5,0,0,0,0.24,0.72,0,0.24,0.45,0,0.54,0.432,0,0,0,0,0.336,0.4104,0,1
2,0.07,0.132,0.66,0.0,0,0,0.0,0,0,0.0,1.08,0,0,0,0,0,0,0,1
2,0,0,0,0.45,1.575,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
2,0.65,0,0,0.75,0,0,0,0,0,0,0,0,2.1,0,0,0.465,0,0,1
14,0.157142857143,0,0,0.214285714286,0,0,0.15,0,0,0.0642857142857,0,0,0.257142857143,0,0,0.0728571428571,0,0,0
2,0.32,0.588,0,0.3,0.225,0,0.0,0.0,0,0,0,0,0.9,0.45,0,0,0,0,1
2,0.09,0.216,0,0,0,0,0.0,0.0,0.0,0,1.08,0.675,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0.0,0,0,0.0,0.54,0,0,0,0,0.135,0.306,0,1
12,0,0,0,0,0,0,0.3,0.675,0,0,0,0,0,0,0,0.1375,0.51,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265,0,0,1
3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.08,0,0,1
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.09,0,0,1
1,0.24,0,0.57,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0
1,0.62,0.288,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,0.54,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.225,0.27,0,1
8,0,0,0,0.45,0,0,0,0,0,0,0,0,0.825,0,0,1.11,0,0,1
3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
10,0.174,0,0,0,0,0,0.03,0,0,0.27,0,0,0.12,0,0,0.213,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0,0,0.432,1
6,0,0,0,0.15,0,0,0.25,0.15,0,0.0,0.18,0,0.5,1.05,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0.27,1.6875,0,0,0,0.195,0.09,0.4995,1
2,0,0,0,0.75,0,0,0.0,0,0,0,0,0,0.6,0,0,0.09,0,0,1
1,0,0,0,0,0,0,0,0.0,0,0,0,1.35,0,0,0,0,0,0,1
9,0.362222222222,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1.08,0,1.2,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0.075,0,0,0.18,0,0,0,0,0.075,0.096,0,0
1,0.2,0.792,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.252,0.108,1
3,0,0,0,0.1,0,0,0,0,0,0,0,0,1.4,0,0,0.59,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.06,0,0,1
7,0,0,0,0.0428571428571,0,0,0,0,0,0.514285714286,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.06666666667,0,0,0,1
1,0.1,0.552,0.57,0,0,0,0,0,0,0,0,0,0,0.9,0,0.09,0.0,0,1
3,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.2,0,2.0,0,0,0,1
13,0,0,0,0,0,0,0,0,0,0,0,0,4.98461538462,0,0,0,0,0,1
3,0,0,0,0,0.6,0,0.0,0.0,0.2,0,0,0,0,0,0,0.18,0.576,0.144,1
3,0,0,0,0,0,0,0.0,0.0,0,0.3,0.36,0,0,0,0,0.13,0.072,0,1
1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.6,0,0,0.12,0,0,1
1,0,0,0,0,0.45,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0.075,0.1125,0,0.225,1.62,0,0,0,0,0.1575,0.351,0,1
9,0.253333333333,0.141333333333,1.38666666667,0.0333333333333,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0.115384615385,0.207692307692,0.184615384615,0.138461538462,0,0.726923076923,0.276923076923,0.692307692308,1.66153846154,0,0,0,1
4,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0.335,0,0,0,0,0,0,0,0,0,0.6,0.3,0.6,0,0,0.171,1
7,0.637142857143,0,0,0.642857142857,0,0,0,0,0,0,0,0,0.771428571429,0,0,0.141428571429,0,0,1
7,0.248571428571,0,0,0.171428571429,0,0,0,0,0,0.128571428571,0,0,0.514285714286,0,0,0,0,0,0
14,0,0,0,0.407142857143,0,0,0.428571428571,0,0,0.514285714286,0,0,0.814285714286,0,0,0,0,0,1
8,0.83,0,0,0,0,0,0,0,0,1.575,0,0,0,0,0,0,0,0,1
6,0.0966666666667,1.008,0.36,0.15,0.225,0.4,0,0,0,0.3,0.18,0.45,0.4,0.45,2.4,0,0,0,1
1,0.58,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,1
7,0.177142857143,0,0,0.214285714286,0,0,0,0,0,0.9,0,0,0,0,0,0.437142857143,0,0,1
5,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0
13,0,0,0,0,0,0,0.323076923077,0.726923076923,1.15384615385,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0.18,0,0.54,0,0,0,0,0.108,0.162,1
6,0,0,0,0.15,0.3,0,0,0,0,0,0,0,0.6,2.55,0,0.065,0.558,0,1
7,0,0,0,0.128571428571,1.22142857143,0,0.128571428571,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0.0,0.0,0,0,0.54,0,0,0,0,0.195,0.324,0,1
1,0.38,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.12,0.108,0,1
1,0,0,0,0,0,0,0.0,0,0,0,0.0,2.7,0,0,0,0,0,0,1
