7,0,0.262285714286,0,0,0.257142857143,0,0,0,0,0,0,0,0.342857142857,0.385714285714,0,0.06,0.190285714286,0,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0.126315789474,0,0,0,0.178105263158,0,0
1,0.27,0,0,1.2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0
2,0,0,0.525,0,0.9,0,0,0,0.0,0,0,0,0,0,0,0,0,0.432,1
13,0,0,0,0.138461538462,0,0,0,0.0461538461538,0,0.123076923077,0,0,0.369230769231,0.9,0,0,0,0,1
19,0,0,0,1.23157894737,0,0,0.136842105263,0,0,0.842105263158,0,0,0,0,0,0,0,0,1
3,0,0,0,0.6,0,0,0,0,0,0,0,0,0.2,0,0,0.29,0,0,1
35,0,0,0,1.78285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0.333333333333,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0.34,0,0,1
29,0.413793103448,0,0,0.703448275862,0,0,0,0,0,0,0,0,0,0,0,0.165517241379,0,0,1
7,0,0,0,1.37142857143,0,0,0.2,0,0,0,0,0,0,0,0,0.128571428571,0,0,1
36,0,0,0,0,0.55,0.366666666667,0,0.0833333333333,0.122222222222,0.133333333333,0.133333333333,0.466666666667,0,0,0,0,0,0.111,1
2,0.295,0,0,0.3,0,0,0,0,0,0,0,0,0.9,0,0,0.09,0,0,1
20,0.034,0.0534,0.35175,0.09,0.315,0.42,0.06,0.09,0,0,0,0,0,0,0,0.054,0,0,1
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538421052632,1.04968421053,0,1
15,0.163333333333,0.1192,0.256,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.3384,0.4212,1
22,0.202272727273,0.473454545455,0.733636363636,0.545454545455,1.14545454545,1.96363636364,0,0,0,0,0,0,0,0,0,0.166363636364,0.320727272727,0.721636363636,1
5,0.062,0.3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1728,0,0
11,0,0,0,0,0,0,0.254545454545,0,0,0,0,0,0,0,0,0.501818181818,0,0,1
7,0,0,0,0.0857142857143,0,0,0,0.0428571428571,0.0571428571429,0,0,0,0,0.514285714286,1.37142857143,0,0,0,1
2,0,0.36,0,0,0,0,0.0,0.0,0.2,1.2,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,1
35,0,0,0,0.994285714286,0,0,0,0,0,0.548571428571,0,0,0.685714285714,0,0,0,0,0,1
3,0,0,0,0,0.9,2.0,0,0,0,0,0,0,0,0,0,0,0,0.09,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0
42,0,0,0,0.642857142857,0.385714285714,0,0,0,0,0.0952380952381,0.342857142857,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0,0,0,1.04210526316,1.23157894737,0,0,0,0,1
12,0.1725,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0
3,0.09,0,0,0,0,0,0.0666666666667,0,0,0.0,0,0,0,0,0,0.11,0,0,0
44,0.339545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8325,0,0,1
36,0.184722222222,0,0,0,0,0,0,0,0,0,0,0,1.01666666667,0,0,0.148333333333,0,0,0
8,0.1175,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0
12,0.0358333333333,0,0,0,0,0,0,0.025,0.2,0,0,0,0,0,0,0,0,0,0
4,0.0525,0.165,0,0,0,0,0,0,0,0.4,0,0.6,0,0,0,0.0675,0,0.2295,1
10,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0
2,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0.9,2.4,0,0,0,1
