2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.125,0,0.165,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.75,0,0,0.144,0,1
1,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0.263888888889,0,0,0.266666666667,0,0,0,0,0,0.666666666667,0,0,0,0,0,0,0,0,1
5,0.403,0,0,0.4,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.114,0,0,0,0,0,0,0.0,0,0,0.9,0,0,0,0.03,0,0,1
3,0,0.074,0,0,0,0,0.0,0,0,0,0,0.9,0,0,0,0,0,0.18,1
3,0,0,0,0,0,0,0,0,0,0.2,0.24,0,0.166666666667,0.75,0,0,0.384,0,1
4,0,0,0,0,0,0,0,0,0,0.15,0.54,0.225,0,0,0,0.06,0,0.3105,1
12,0,0,0,0.25,0.6,0,0.25,0.2625,0,0,0,0,0,0,0,0,0,0,1
13,0.0580769230769,0,0,0,0,0,0,0,0,0,0,0,0.153846153846,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0.075,0.1,0,0,0,0,0,0.333333333333,0,0,0,1
14,0.186785714286,0.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732857142857,0.707142857143,0,1
6,0.0416666666667,0.187,0,0,0,0,0.075,0.225,0,0.6,0.48,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.15,0.0,0.0,0,0,0,0,0,0,0,0.252,0,1
2,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,1
6,0.0808333333333,0,0,0.166666666667,0,0,0,0,0,0.7,0,0,0.416666666667,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.375,0,0,0,0,1
14,0,0,0,0,0,0,0,0,0,0,0.257142857143,0,0.142857142857,0.428571428571,0,0,0,0,0
8,0.05125,0.10275,0,0.175,0.3,0,0,0,0,0,0,0,0.1875,0.65625,0,0.40875,0.3105,0,1
2,0,0,0,0,0,0,0.0,0.0,0.0,0.6,0,0,0.75,0,1.5,0.09,0.18,0,1
13,0,0,0,0.0923076923077,0,0.615384615385,0.138461538462,0.190384615385,0.0692307692308,0.369230769231,0,1.03846153846,0,0,0,0,0,0,1
1,0,0,1.2375,0.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0.5825,0,0,1.25,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1
7,0,0,0,0.228571428571,0,0,0.107142857143,0,0,0.6,0,0,0,0,0,0,0,0,1
5,0.655,0,0,0.88,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.03,0,0,0
1,0,0,0,0,0,0,0,0.0,0,0.6,0.72,0,0,0,0,0,0,0,1
9,0,0,0,0.0666666666667,0.1,0,0,0.05,0,0,0,0,0,0.416666666667,0,0,0.1,0,0
6,0.3025,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1
1,0.07,0,0,0,0.6,0,0.0,0.0,0,0,0,0,0,0,0,0.06,0.612,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,2.16666666667,0,0,0,0,0,1
5,0.027,0.0924,0,0,0,0,0,0,0,0,0,0,0.8,0.45,0.8,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0
6,0,0,0,0.0333333333333,0.2,0.2,0,0,0,0,0,0.75,0,0,0,0,0,0.531,1
8,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.09,0,0,1
2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.108,0,0
1,0,0,0,0,0,0,0.0,0,0,0,0,0,1.0,0,0,0.03,0,0,1
6,0.0583333333333,0.121,0,0.1,0.25,0,0,0,0,0.1,0.36,0,0.583333333333,0.5,0,0.17,0.306,0,1
5,0.145,0,0,0,0,0,0.09,0,0,0,0,0,1.3,0,0,0.318,0,0,1
2,0,0,0,0,0,0,0.0,0,0,0.9,0,0,1.5,0,0,0,0,0,1
4,0.1425,0,0,0.25,0,0,0,0,0,0.6,0,0,0.375,0,0,0,0,0,1
6,0.0283333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0
2,0.0475,0,0,0.2,0,0,0,0,0,0,0,0,0.75,0,0,0.33,0,0,1
2,0,0,0,0.3,0,0,0,0,0,0.0,0,0,0.0,0,0,0.165,0,0,1
1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.09,0,0,0
6,0,0.069,0,0.133333333333,0.3,0,0,0,0,0,0,0,0,0,0,0.175,0.12,0,1
8,0.055625,0.04725,0.18,0,0,0,0.01875,0,0,0,0.63,0,0,0,0,0.14625,0.117,0.37125,1
4,0.04625,0.087,0,0,0,0,0.075,0.16875,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0.4,1.05,0,0.0,0.0,0,0,0,0,0,0,0,0.24,0.378,0,1
1,0.22,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.27,0,0,1
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1
6,0.103333333333,0.126,0,0,0.1,0,0.025,0.15,0,0.5,0,0,0.333333333333,1.0,0,0,0,0,1
9,0.357222222222,0.796666666667,0,0,0,0,0.3,0.65,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0.12,0.6,0.88,0.03,0,0.06,0,0,0,0,0,0,0.21,0.0792,0.4212,1
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1
12,0,0,0,0.183333333333,0.7,1.23333333333,0,0,0,0.25,0.54,1.35,0,0,0,0,0,0,1
10,0.0505,0.0816,0.117,0,0,0,0,0.045,0.06,0.12,0,0.72,0.45,0.3,0.4,0.084,0.0936,0.1404,1
7,0.257142857143,0,0,0.285714285714,0,0,0.171428571429,0,0,0,0,0,0,0,0,0,0,0,0
4,0.08625,0.396,0,0,0,0,0.075,0.0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,1
5,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0.15,0,0,0,0,0
2,0,0,0,0,0.45,0,0,0,0,0,0.72,0,0,0,0,0,0,0,1
4,0.09625,0.1275,0,0.4,0,0,0,0,0,0,0,0,0,0.9375,0,0,0.459,0,1
4,0,0,0,0,0,0,0,0,0,0.3,0,2.25,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0.2,0.24,0,0,0,0,0,0.216,0,0
3,0.146666666667,0.202,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.378,1
7,0.139285714286,0.217714285714,0.868928571429,0,0,0,0.192857142857,0.128571428571,0.0857142857143,0,0,0,0,0,0,0.428571428571,0.324,0.362571428571,1
2,0,0,0,0,0,0,0,0,0,0.0,0.36,0,0,0,0,0,0,0,1
4,0.06625,0.4455,0,0,0,0,0.075,0.16875,0,0.0,0.18,0,0,0,0,0.2775,0.585,0,1
1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.5,0.75,0,0.21,0,0,1
1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2.25,0,0.12,0.252,0.54,1
