3,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1
117,0.210598290598,0.192820512821,0.347179487179,0,0,0,0.174358974359,0.253846153846,0,0.205128205128,0.64,0.323076923077,0,0.315384615385,1.52820512821,0,0,0,1
2,0,0,0,2.0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1
105,1.65371428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307428571429,0,0,1
5,0,0,0,0,0,0,0.6,0,0,0,0,0,1.56,0,0,0,0,0,1
35,0.925714285714,0,0,0,0,0,0,0,0,0,0,0,0.651428571429,0,0,0,0,0,1
106,0,0,0,0.877358490566,0.311320754717,0,0.266037735849,0.679245283019,0,0,0,0,0.662264150943,0.984905660377,0,0,0,0,1
106,0,0,0,0,0,0,0.0905660377358,0.755660377358,0,0.396226415094,0.244528301887,0,0.537735849057,0.492452830189,0,0,0,0,1
64,0.945,2.02875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,0,0,0,0,0,0,0,0,0,0,0,0,0.192857142857,0.208928571429,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,1
5,0.328,0,0,0,0.8,0,0,0,0,0,0,0,0,0.72,0,0.1,0,0,1
14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15714285714,1.8,0,0,0,1
39,1.40615384615,0,0,2.05128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,0.103801652893,0.164628099174,1.05917355372,0,0,0,0,0,0,0,0,0,0,0.171074380165,0.267768595041,0.0332231404959,0,0.190710743802,1
100,0,0,0,0,0,0,0,0,0,0,0,0,3.354,0,0,0.9082,0,0,1
161,0,0,0,0,0,0,0.175155279503,0.128571428571,0.350310559006,0.223602484472,0,0.804968944099,0.167701863354,0.285093167702,0.447204968944,0,0,0,1
59,0,0,0,0,0,0,0,0.137288135593,0,0,0.170847457627,0,0,0,0,0,0,0,0
20,0.138,0.2688,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0.0738,1
10,0.4,0,0,0.8,0,0,0,0,0,0.36,0,0,0.54,0,0,0,0,0,1
127,0,0,0,0,0,0,0.425196850394,0,0,0.595275590551,0,0,0.973228346457,0,0,0.277322834646,0,0,1
109,0.229724770642,0,0,1.05504587156,0,0,0,0,0,0,0,0,0.737614678899,0,0,0.211926605505,0,0,1
12,0,0,0,0,0,0,0.1,0.15,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0.739130434783,0.336956521739,0,0.534782608696,0.675,0,0,0,0,0,0,0,0.214565217391,0.0905217391304,0,1
50,0,0,0,0.68,0.94,0,0,0,0,0.144,0,0,0.36,0.756,0,0.0752,0.09216,0,1
39,0.489230769231,0.908307692308,2.43846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697674418605,0,0,0,0
45,0,0.245333333333,0,0.177777777778,0,0,0,0.12,0,0.08,0,0,0,0,0,0,0.04,0,0
1,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
