1,0.0135,0.03552,0.05475,0,0,0,0,0,0,0,0,0,0.375,1.575,3.75,0,0,0,1
4,0.00845,0,0,0.009,0,0,0.06,0,0,0.175,0,0,0,0,0,0,0,0,0
1,0.0107,0.05328,0.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1152,0
1,0,0,0,0,0.03,0.09,0,0,0,0,0.96,0,0,0,0,0,0,0,1
3,0.00506666666667,0.0114,0.0656,0.04,0.126,0.408,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0177166666667,0.00374,0.025125,0,0,0,0,0,0,0,0,0,0.375,0.375,1.025,0.1,0.1216,0,1
1,0,0.00696,0,0.006,0.144,0,0,0,0,0,0,0,0,0,0,0.072,0.2304,0.4608,0
2,0.011,0,0,0.0615,0,0,0,0,0,0,0,0,0,0,0,0.472,0,0,0
1,0,0,0,0,0,0,0.02,0,0,0.3,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0.386666666667,0,0,0,0,0,3.0,0,0,2.06133333333,0,0,1
5,0,0,0,0.0036,0,0.0306,0,0,0,0.18,0.24,0.21,0.315,0.675,0,0,0,0,1
1,0.0087,0,0,0,0,0,0,0,0,0.8,0,0,1.8,0,0,0,0,0,1
4,0,0,0,0,0.012,0,0,0,0.12,0,0.12,0.225,0.54375,0.196875,0,0.098,0.3888,0,1
2,0,0,0,0.0105,0.009,0,0,0,0,0.4,1.02,0,0.15,0.1125,0,0,0,0,1
1,0.0036,0.01512,0,0,0,0,0,0,0,0.9,0,0,0.975,0.45,0,0,0,0,1
1,0,0,0.0126,0,0,0.108,0,0.03,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.015,0,0,0.1,0,0,0,0,0,0,0,0,0.36,0,0,0
1,0,0,0,0.012,0.12,0,0.02,0.03,0,0,0,0,0.75,0,0,0,0.336,0,1
2,0,0,0,0,0,0,0,0,0,0,0.72,1.2,0,0,0,0.088,0.5712,0.3384,1
3,0,0,0,0,0,0,0.08,0.32,0.466666666667,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0.076,0.168,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0.03375,0,0,0,0,0,0,0,0,0,0,0,1.144,0,0,0
2,0,0,0,0.027,0.033,0,0,0,0,0.55,0.9,0,0,0,0,0,0.3744,0,1
4,0,0,0,0.0045,0.018,0,0,0,0,0.125,0.36,0,0.15,1.490625,0,0,0,0,1
3,0.0126666666667,0.00588,0,0.01,0.038,0,0,0,0,0.266666666667,0.32,0,0,0,0,0,0.416,0,1
1,0,0,0,0.033,0,0,0,0,0,0.8,0,0,0.675,0,0,0.344,0,0,1
3,0,0,0,0.013,0.108,0.324,0.04,0.09,0.213333333333,0.4,0.28,1.85,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.02,0,0,0.6,0,0,0,0,0,0,0,0,1
1,0,0,0,0.078,0,0,0.08,0,0,0,0,0,2.775,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.2784,0.0576,0
1,0.0064,0,0,0,0,0,0,0,0,0,0,0,0.675,1.125,1.35,0,0,0.7776,1
1,0.0185,0.03204,0,0,0,0,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0
1,0.0022,0.015,0,0,0,0,0.06,0.12,0,0.2,1.2,0,0,0,0,0.184,0.4608,0,1
1,0,0.05664,0,0,0.078,0,0,0,0,0.8,1.2,0,0,0,0,0,0,0,1
6,0.00613333333333,0.01064,0,0,0,0,0,0.135,0,0.233333333333,0.34,0,0.1,0,0,0,0,0,0
3,0.00276666666667,0,0,0.026,0,0,0.133333333333,0,0,0,0,0,0.725,0,0,0,0,0,1
1,0,0,0,0.117,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0.4,0,0,1.05,0,0,0.08,0,0,1
1,0,0,0,0,0,0,0,0,0,0.6,0.36,0,0.375,0.45,0,0,0.0,0,1
2,0.00555,0.00954,0,0,0,0,0,0,0,0.3,0,0,0.4875,0.225,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0.3,0,0.6,0,0,0,0,0,0.216,1
1,0,0,0,0,0,0,0.04,0.09,0,0.1,0.96,0,0,0,0,0,0,0,1
5,0.0117,0.015936,0,0,0,0,0,0,0,0.6,0.72,0,0,0,0,0,0,0,1
2,0.0019,0.01146,0,0,0.021,0.0225,0,0.12,0,0,0,0.45,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0.9,0,0,0.15,0,0,0.04,0,0,1
3,0,0,0.00905,0.007,0.034,0.036,0.0866666666667,0.07,0.0933333333333,0.233333333333,0.36,0.7,0.4,0.9,1.0,0,0,0,1
1,0.0112,0.01428,0.0324,0,0,0,0,0,0,0.2,0.96,0,0,0,0,0,0,0.576,1
2,0,0,0,0.0105,0,0.099,0,0.09,0.04,0.3,0.3,0.75,0,0,0,0,0,0,1
2,0.00365,0,0,0.006,0,0,0.02,0,0,0,0.42,0,0,0,0,0,0,0,0
1,0.0228,0,0,0,0,0,0.06,0,0,0,0,0,2.1,0,0,0,0,0,1
5,0.03714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0249,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.088,0,0,1
1,0.0103,0,0,0,0,0,0,0,0,0,0,0,0.525,0.3375,0,0.28,0.816,0,1
1,0,0.00864,0,0,0,0,0,0,0,0,0,0,0.525,0.45,0,0,0,0,1
1,0,0,0,0.021,0.03,0,0.1,0.03,0,0,0,0,0.675,0.0,0,0,0,0,1
4,0.002275,0.01464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.186,0.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0.022,0.126,0,0.126666666667,0.15,0,0.433333333333,1.2,0,1.125,0.6375,0,0,0,0,1
1,0,0,0.0198,0,0,0,0,0.06,0,0,0,1.5,0,2.475,1.35,0,0,0,1
3,0.0216,0,0,0.042,0,0,0.0666666666667,0,0,0,0,0,0.375,0,0,0,0,0,0
2,0.0082,0.01032,0,0,0,0,0,0,0,0.5,0.48,0,0,0,0,0,0,0,1
3,0,0,0,0.019,0.08,0,0.113333333333,0.03,0,0.566666666667,0.4,0,0.7,0.8625,0,0.8,0.1184,0,1
2,0,0,0,0,0,0,0,0,0,0.4,1.14,0,0,0.9,0,0.108,0.2064,0,1
1,0,0,0,0,0.072,0,0,0,0,0.7,0.36,0,0,0,0,0,0,0,1
4,0.008825,0.02874,0,0,0,0,0,0,0,0,0,0,0.91875,2.86875,0,0,0,0,1
1,0,0,0,0,0,0,0.06,0,0,0,0,0,0.375,0,0,0.176,0,0,0
5,0.00686,0.012672,0,0.0114,0,0,0.02,0.036,0,0,0,0,0.36,0.4275,0,0.2032,0.49536,0,1
1,0,0,0,0,0,0,0.3,0,0,0,0,0,2.475,0,0,0,0,0,1
3,0,0,0,0.012,0.04,0.039,0,0,0,0.1,0.16,0.3,0,0,0,0.165333333333,0.4512,0.1968,1
4,0,0,0,0,0,0,0,0,0,0.075,0.15,0.4125,0,0,0,0,0,0,0
1,0.0158,0.01932,0.0339,0.051,0.066,0.405,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0.9,1.8,0,0,0,0,0,0,0,1
3,0.0316333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25066666667,0,0,0
3,0,0,0,0,0,0,0.18,0.24,0,0,0,0,0,0,0,0.909333333333,1.4624,0,1
1,0.0114,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.424,0,0,0
2,0.0214,0,0,0,0,0,0.15,0,0,0,0,0,1.05,0,0,0.776,0,0,1
1,0.0179,0.07416,0,0,0,0,0.04,0.0,0,0,0,0,0,0,0,0.304,0.336,0,0
1,0,0,0,0.024,0.162,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0027,0.00288,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.104,0,0.3312,0
5,0,0,0,0.0114,0.0432,0,0.064,0.09,0,0.34,0,0,0.375,0,0,0.1024,0.13248,0,1
1,0,0,0,0,0,0.171,0.02,0.03,0.04,0,0,0,0,0,0,0,0,0.864,1
1,0.0032,0.0102,0.0348,0,0,0.081,0,0,0,0,0,0,0,1.125,0.75,0,0.0672,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0.65,2.2125,0,0,0,0,1
4,0,0,0,0,0,0,0.07,0.06,0,0,0,0,0.76875,2.053125,0,0.3,0.636,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584,0.3408,0,0
2,0.00325,0.00288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.2736,0,0
6,0.0215333333333,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.033,0,0,0.02,0,0,0.3,0,0,0.225,0,0,0,0,0,1
2,0,0,0,0.0165,0.066,0.243,0.07,0.075,0.18,0,0,0,0,0,0,0.296,0.144,0.9576,1
2,0.00485,0,0.01695,0.012,0.039,0.054,0.04,0.045,0.14,0,0,0,1.275,0.73125,0,0,0.3456,0.7344,1
1,0.0062,0,0,0.039,0,0,0.02,0,0,1.9,0,0,0,0,0,0.536,0,0,1
3,0.0177333333333,0.00764,0,0.008,0.084,0,0.08,0.2,0,0.266666666667,0.28,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,1.35,0.12,0,0,1
1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.3,0,0,0.104,0,0,0
1,0,0,0,0.105,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0.014,0,0.0133333333333,0.04,0,0,0,0.85,0.075,0.15,0.4,0,0.2144,0,1
2,0,0,0,0.0255,0.069,0,0,0,0,0.1,0.48,0,0.4125,0.50625,0,0,0.2016,0,1
3,0,0,0,0.187,0,0,0,0,0,0,0,0,0,0,0,1.328,0,0,1
2,0,0,0,0,0,0,0,0,0,0.15,0.24,0,0,0,0,0,0,0,0
2,0.00945,0,0,0.0375,0,0,0,0,0,0.05,0,0,0,0,0,0.48,0,0,0
1,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0.248,0,0,1
3,0.0142,0.02992,0,0,0,0,0,0,0,0,0,0,0.625,0.9375,0,0.178666666667,0.144,0,1
1,0,0,0,0,0,0,0.02,0.12,0.16,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0.01,0.21,0,0,0,0,0,0,0,0,0,0,0
1,0.0031,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0.136,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,1
2,0.0021,0.0057,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0
2,0.01535,0,0,0,0,0,0,0,0,1.95,0,0,2.3625,0,0,0,0,0,1
4,0.008275,0.00669,0.025575,0.00675,0,0.13275,0.03,0.105,0.09,0,0,0,0,0,0,0,0.1392,0.2088,0
1,0,0.00576,0.0249,0,0.012,0.036,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,0.00295,0,0.015,0.018,0.009,0.0405,0,0.03,0.08,0.3,0.54,0.45,0,0,0,0,0,0,1
2,0.0084,0.01638,0.0075,0,0.03,0.0495,0.04,0.015,0.1,0.8,0.42,0,0,0,0,0.26,0.2208,0,1
1,0,0,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0,0.072,0,0,0
2,0,0,0,0.006,0.039,0.1305,0.05,0.03,0.06,0.35,0.24,0.675,0,0,0,0,0,0,1
1,0,0,0,0,0.042,0.054,0,0,0,0.2,0,0.45,0,0,0,0,0.0864,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,1
1,0,0,0,0,0,0,0,0.03,0,0,0,0,0.225,0.1125,0,0,0,0,0
4,0,0,0,0.009,0.0645,0,0,0,0,0,0,0,0.35625,0.196875,0,0,0,0,0
1,0.007,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0.072,0,0,0
1,0.005,0.02952,0.05175,0,0,0,0.02,0.12,0.0,0,0,0,0,0,0,0,0,0,0
4,0.010775,0.02505,0,0.0135,0.036,0,0,0,0,0.475,0.36,0,0,2.671875,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5625,0,0.144,0.192,0,1
3,0.0143333333333,0.01236,0,0,0,0,0.06,0.09,0,0,0,0,0,0,0,0.186666666667,0.1216,0,0
1,0,0,0,0,0,0,0,0,0,0.2,0,0.6,0,0,0,0.08,0.2208,0.216,1
1,0.0114,0.01392,0,0,0,0,0,0,0,1.2,1.92,0,0,0,0,0.264,0,0,1
1,0,0.00708,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0
2,0.0077,0.015,0,0,0,0,0,0,0,0.5,0.12,0,0,0,0,0.148,0.3408,0,1
1,0,0,0,0,0,0.09,0,0,0.0,0.5,0,1.2,0,0,0,0,0.1056,0,1
1,0.0085,0.03048,0,0,0,0,0,0,0,0,0.6,0,0.225,0,0,0,0.2208,0,1
3,0,0,0,0,0,0,0,0,0,0,0.16,1.05,0.5,0.675,0.7,0.109333333333,0,0.4032,1
4,0,0,0,0.042,0,0,0.235,0,0,0,0,0,0,0,0,0.874,0,0,0
3,0,0,0,0.016,0.054,0,0.0866666666667,0.14,0,0.433333333333,0.64,0,0.8,3.075,0,0,0,0,1
